2457.111	0.014058
2455.183	0.014201
2453.254	0.014111
2451.325	0.013879
2449.397	0.013662
2447.468	0.013540
2445.539	0.013513
2443.611	0.013542
2441.682	0.013548
2439.753	0.013472
2437.825	0.013395
2435.896	0.013414
2433.967	0.013461
2432.039	0.013456
2430.110	0.013435
2428.181	0.013377
2426.253	0.013190
2424.324	0.012947
2422.395	0.012871
2420.467	0.013036
2418.538	0.013286
2416.609	0.013463
2414.681	0.013570
2412.752	0.013628
2410.823	0.013568
2408.895	0.013378
2406.966	0.013174
2405.037	0.013071
2403.109	0.013055
2401.180	0.013018
2399.252	0.012876
2397.323	0.012668
2395.394	0.012517
2393.466	0.012466
2391.537	0.012426
2389.608	0.012264
2387.680	0.011783
2385.751	0.010604
2383.822	0.008247
2381.894	0.004444
2379.965	-0.000734
2378.036	-0.006902
2376.108	-0.013441
2374.179	-0.019809
2372.250	-0.025899
2370.322	-0.031828
2368.393	-0.037477
2366.464	-0.042526
2364.536	-0.046576
2362.607	-0.049151
2360.678	-0.049856
2358.750	-0.048427
2356.821	-0.044665
2354.892	-0.038392
2352.964	-0.030254
2351.035	-0.022938
2349.106	-0.019646
2347.178	-0.021451
2345.249	-0.026313
2343.320	-0.030363
2341.392	-0.031605
2339.463	-0.030959
2337.534	-0.029755
2335.606	-0.028689
2333.677	-0.027893
2331.748	-0.026898
2329.820	-0.025120
2327.891	-0.022624
2325.962	-0.020123
2324.034	-0.018079
2322.105	-0.016131
2320.176	-0.013668
2318.248	-0.010787
2316.319	-0.008184
2314.391	-0.006178
2312.462	-0.004399
2310.533	-0.002426
2308.605	-0.000262
2306.676	0.001807
2304.747	0.003523
2302.819	0.004870
2300.890	0.006043
2298.961	0.007157
2297.033	0.008161
2295.104	0.009047
2293.175	0.009866
2291.247	0.010586
2289.318	0.011104
2287.389	0.011416
2285.461	0.011657
2283.532	0.011850
2281.603	0.011819
2279.675	0.011495
2277.746	0.011046
2275.817	0.010630
2273.889	0.010268
2271.960	0.009915
2270.031	0.009515
2268.103	0.009058
2266.174	0.008653
2264.245	0.008457
2262.317	0.008546
2260.388	0.008884
2258.459	0.009252
2256.531	0.009269
2254.602	0.008844
2252.673	0.008444
2250.745	0.008514
2248.816	0.008930
2246.887	0.009271
2244.959	0.009354
2243.030	0.009360
2241.101	0.009452
2239.173	0.009462
2237.244	0.009174
2235.316	0.008677
2233.387	0.008237
2231.458	0.008039
2229.530	0.008056
2227.601	0.008060
2225.672	0.007941
2223.744	0.007841
2221.815	0.007821
2219.886	0.007786
2217.958	0.007747
2216.029	0.007751
2214.100	0.007679
2212.172	0.007482
2210.243	0.007389
2208.314	0.007558
2206.386	0.007792
2204.457	0.007766
2202.528	0.007372
2200.600	0.006872
2198.671	0.006676
2196.742	0.006820
2194.814	0.006882
2192.885	0.006648
2190.956	0.006467
2189.028	0.006667
2187.099	0.007065
2185.170	0.007336
2183.242	0.007394
2181.313	0.007244
2179.384	0.006937
2177.456	0.006700
2175.527	0.006705
2173.598	0.006869
2171.670	0.007041
2169.741	0.007163
2167.812	0.007265
2165.884	0.007352
2163.955	0.007085
2162.026	0.005787
2160.098	0.003419
2158.169	0.001447
2156.241	0.001239
2154.312	0.002230
2152.383	0.003251
2150.455	0.003865
2148.526	0.004033
2146.597	0.003951
2144.669	0.004092
2142.740	0.004575
2140.811	0.004969
2138.883	0.004900
2136.954	0.004373
2135.025	0.003753
2133.097	0.003567
2131.168	0.003980
2129.239	0.004646
2127.311	0.005166
2125.382	0.005435
2123.453	0.005562
2121.525	0.005655
2119.596	0.005767
2117.667	0.005942
2115.739	0.006178
2113.810	0.006422
2111.881	0.006619
2109.953	0.006705
2108.024	0.006646
2106.095	0.006483
2104.167	0.006291
2102.238	0.006175
2100.309	0.006202
2098.381	0.006225
2096.452	0.006025
2094.523	0.005680
2092.595	0.005523
2090.666	0.005731
2088.737	0.006117
2086.809	0.006335
2084.880	0.006310
2082.951	0.006268
2081.023	0.006345
2079.094	0.006447
2077.165	0.006477
2075.237	0.006478
2073.308	0.006542
2071.380	0.006657
2069.451	0.006691
2067.522	0.006568
2065.594	0.006345
2063.665	0.006110
2061.736	0.005929
2059.808	0.005805
2057.879	0.005605
2055.950	0.005397
2054.022	0.005704
2052.093	0.006667
2050.164	0.007431
2048.236	0.007306
2046.307	0.006775
2044.378	0.006454
2042.450	0.006254
2040.521	0.006059
2038.592	0.006017
2036.664	0.006200
2034.735	0.006391
2032.806	0.006170
2030.878	0.005508
2028.949	0.004918
2027.020	0.004650
2025.092	0.004515
2023.163	0.004544
2021.234	0.004915
2019.306	0.005352
2017.377	0.005449
2015.448	0.005268
2013.520	0.004991
2011.591	0.004538
2009.662	0.003943
2007.734	0.003466
2005.805	0.003309
2003.876	0.003512
2001.948	0.003850
2000.019	0.004035
1998.090	0.004139
1996.162	0.004314
1994.233	0.004381
1992.305	0.004190
1990.376	0.003921
1988.447	0.003797
1986.519	0.003900
1984.590	0.004241
1982.661	0.004760
1980.733	0.005089
1978.804	0.004719
1976.875	0.003785
1974.947	0.003070
1973.018	0.002958
1971.089	0.003183
1969.161	0.003342
1967.232	0.003303
1965.303	0.003322
1963.375	0.003521
1961.446	0.003580
1959.517	0.003339
1957.589	0.003138
1955.660	0.003290
1953.731	0.003628
1951.803	0.003745
1949.874	0.003573
1947.945	0.003443
1946.017	0.003574
1944.088	0.003868
1942.159	0.004118
1940.231	0.004205
1938.302	0.004218
1936.373	0.004377
1934.445	0.004706
1932.516	0.004968
1930.587	0.005065
1928.659	0.005193
